Scenario ID,Scenario Name,Symbol,Sector,Industry,Total Revenue,MarketCap,Imputed KPI Count,Imputed KPI Share
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ANIP,Healthcare,Drug Manufacturers - Specialty & Generic,883366000.0,1844004864.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,APYX,Healthcare,Medical Devices,52844000.0,173776912.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARAY,Healthcare,Medical Devices,458505000.0,49964752.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARCT,Healthcare,Biotechnology,67221000.0,225110704.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARDX,Healthcare,Biotechnology,407320000.0,1543933696.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARGX,Healthcare,Biotechnology,4153482000.0,52401405952.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARQT,Healthcare,Biotechnology,376072000.0,2681787648.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARVN,Healthcare,Biotechnology,262600000.0,570367424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ARWR,Healthcare,Biotechnology,829448000.0,11134748672.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ASMB,Healthcare,Biotechnology,72303000.0,549532352.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ASND,Healthcare,Biotechnology,720132000.0,14670837760.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ASRT,Healthcare,Drug Manufacturers - Specialty & Generic,118713000.0,151473504.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ASTH,Healthcare,Medical Care Facilities,3181769000.0,1900532480.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ATEC,Healthcare,Medical Devices,764155000.0,1213397632.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ATRA,Healthcare,Biotechnology,120772000.0,101454536.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ATRC,Healthcare,Medical Instruments & Supplies,534528000.0,1422504832.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AUPH,Healthcare,Biotechnology,283055000.0,1974035712.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AUTL,Healthcare,Biotechnology,75388000.0,471073600.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AVAH,Healthcare,Medical Care Facilities,2433199000.0,1596145536.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AXGN,Healthcare,Medical Devices,225208000.0,2149447424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AXSM,Healthcare,Biotechnology,638496000.0,11981377536.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AYTU,Healthcare,Drug Manufacturers - Specialty & Generic,66382000.0,24042386.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,AZTA,Healthcare,Medical Instruments & Supplies,593821000.0,1036627136.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BBIO,Healthcare,Biotechnology,502076000.0,13406701568.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BBNX,Healthcare,Medical Devices,100251000.0,539196544.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BCRX,Healthcare,Drug Manufacturers - Specialty & Generic,874837000.0,2312880384.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BCYC,Healthcare,Biotechnology,72586000.0,326018432.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BDSX,Healthcare,Diagnostics & Research,88499000.0,165589376.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BDTX,Healthcare,Biotechnology,70000000.0,128928992.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BEAM,Healthcare,Biotechnology,139743000.0,3374438144.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BIIB,Healthcare,Drug Manufacturers - General,9890600000.0,28994453504.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BLFS,Healthcare,Medical Instruments & Supplies,96214000.0,1233649792.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BLLN,Healthcare,Diagnostics & Research,305112000.0,4498358272.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BMRN,Healthcare,Biotechnology,3221253000.0,10193821696.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BNR,Healthcare,Diagnostics & Research,539568000.0,106518072.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BNTX,Healthcare,Biotechnology,2869900000.0,23629504512.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BRKR,Healthcare,Medical Devices,3436500000.0,8279552000.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BTMD,Healthcare,Medical Care Facilities,192219000.0,72528280.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BVS,Healthcare,Medical Devices,568087000.0,600925184.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,BWAY,Healthcare,Medical Devices,52225000.0,635999616.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CAI,Healthcare,Biotechnology,812033000.0,4712287232.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CARL,Healthcare,Health Information Services,50511000.0,321054048.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CBLL,Healthcare,Medical Devices,89063000.0,708390208.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CCLD,Healthcare,Health Information Services,120499000.0,98583640.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CCRN,Healthcare,Medical Care Facilities,1054293000.0,405896992.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CDNA,Healthcare,Diagnostics & Research,379805000.0,1172670208.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CDXS,Healthcare,Biotechnology,70387000.0,249965568.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CERS,Healthcare,Medical Devices,206133000.0,585077440.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CERT,Healthcare,Health Information Services,418838000.0,882051328.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CGC,Healthcare,Drug Manufacturers - Specialty & Generic,268995000.0,502970176.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CGEN,Healthcare,Biotechnology,72764000.0,262945296.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CLLS,Healthcare,Biotechnology,72949000.0,365219680.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CLOV,Healthcare,Healthcare Plans,1924308000.0,2201540352.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,COLL,Healthcare,Drug Manufacturers - Specialty & Generic,780567000.0,1082315264.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,COO,Healthcare,Medical Instruments & Supplies,4092400000.0,11909783552.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CORT,Healthcare,Biotechnology,761407000.0,7340701696.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,COSM,Healthcare,Medical Distribution,65271815.0,14113308.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CPRX,Healthcare,Biotechnology,588989000.0,3829301248.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CRMD,Healthcare,Biotechnology,311709000.0,660564928.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CRON,Healthcare,Drug Manufacturers - Specialty & Generic,146587000.0,1061200192.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CSBR,Healthcare,Biotechnology,56944000.0,81237928.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CSTL,Healthcare,Diagnostics & Research,344229000.0,670595264.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CTKB,Healthcare,Medical Devices,201493000.0,532067424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CTMX,Healthcare,Biotechnology,76201000.0,807677824.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CVRX,Healthcare,Medical Devices,56651000.0,149397360.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,CYTK,Healthcare,Biotechnology,88039000.0,10428538880.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,DCGO,Healthcare,Medical Care Facilities,322196000.0,64927052.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,DCTH,Healthcare,Medical Devices,85231000.0,378012032.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,DERM,Healthcare,Drug Manufacturers - Specialty & Generic,61858000.0,170714192.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,DH,Healthcare,Health Information Services,241521000.0,93652760.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,DXCM,Healthcare,Medical Devices,4662000000.0,27914051584.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,EDAP,Healthcare,Medical Distribution,70527000.0,157424320.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,EMBC,Healthcare,Medical Instruments & Supplies,1080400000.0,197561152.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ENSG,Healthcare,Medical Care Facilities,5057841000.0,9990657024.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ENTA,Healthcare,Biotechnology,65324000.0,384706944.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,EOLS,Healthcare,Drug Manufacturers - Specialty & Generic,297176000.0,432665728.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ESPR,Healthcare,Drug Manufacturers - Specialty & Generic,403135000.0,805761984.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ESTA,Healthcare,Medical Devices,211076000.0,2147830016.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ETON,Healthcare,Drug Manufacturers - Specialty & Generic,79950000.0,872720512.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,EVO,Healthcare,Drug Manufacturers - Specialty & Generic,788373000.0,1051356672.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,EXEL,Healthcare,Biotechnology,2320126000.0,12932219904.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,FBIO,Healthcare,Biotechnology,63262000.0,93345592.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,FDMT,Healthcare,Biotechnology,85209000.0,468918016.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,FLGT,Healthcare,Diagnostics & Research,322671000.0,518027360.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,FONR,Healthcare,Diagnostics & Research,104351318.0,120227368.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,FTRE,Healthcare,Biotechnology,2723400000.0,1418770944.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GDRX,Healthcare,Health Information Services,796853000.0,1005865856.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GEHC,Healthcare,Medical Devices,20625000000.0,28594497536.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GERN,Healthcare,Biotechnology,183881000.0,801901184.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GH,Healthcare,Diagnostics & Research,982021000.0,17664962560.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GILD,Healthcare,Drug Manufacturers - General,29442000000.0,169126658048.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GLUE,Healthcare,Biotechnology,123672000.0,1638055808.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GMAB,Healthcare,Biotechnology,3720000000.0,16600776704.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GRAL,Healthcare,Diagnostics & Research,147172000.0,3172394496.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GRFS,Healthcare,Drug Manufacturers - General,7524000000.0,5430990848.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,GYRE,Healthcare,Biotechnology,116588000.0,556942528.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HALO,Healthcare,Biotechnology,1396611000.0,8087034368.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HBIO,Healthcare,Medical Instruments & Supplies,86550000.0,26835582.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HCAT,Healthcare,Health Information Services,311136000.0,103451624.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HCM,Healthcare,Drug Manufacturers - Specialty & Generic,548512000.0,1931002496.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HCSG,Healthcare,Medical Care Facilities,1837173000.0,1423015296.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HITI,Healthcare,Pharmaceutical Retailers,593986000.0,219744640.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HQY,Healthcare,Health Information Services,1313429000.0,7588332544.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HRMY,Healthcare,Biotechnology,868453000.0,1823040384.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HROW,Healthcare,Drug Manufacturers - Specialty & Generic,272303000.0,1319166080.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HRTX,Healthcare,Biotechnology,154904000.0,168818272.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HSIC,Healthcare,Medical Distribution,13184000000.0,8694126592.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HSTM,Healthcare,Health Information Services,304064000.0,719570048.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,HTFL,Healthcare,Health Information Services,176034000.0,2736421632.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IART,Healthcare,Medical Devices,1635245000.0,1280536960.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ICLR,Healthcare,Diagnostics & Research,8281676000.0,10639226880.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ICUI,Healthcare,Medical Instruments & Supplies,2231262000.0,3470859008.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IDXX,Healthcare,Diagnostics & Research,4303702000.0,44807913472.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IDYA,Healthcare,Biotechnology,218710000.0,2577839360.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ILMN,Healthcare,Diagnostics & Research,4343000000.0,24011309056.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IMCC,Healthcare,Drug Manufacturers - Specialty & Generic,54731000.0,1830279.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IMCR,Healthcare,Biotechnology,400016000.0,1473575680.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INCR,Healthcare,Drug Manufacturers - Specialty & Generic,270200000.0,58509032.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INCY,Healthcare,Biotechnology,5141242000.0,19478761472.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INDV,Healthcare,Drug Manufacturers - Specialty & Generic,1239000000.0,4327470080.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INGN,Healthcare,Medical Devices,348668000.0,177067328.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INMD,Healthcare,Medical Devices,370495000.0,854363008.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INNV,Healthcare,Medical Care Facilities,853699000.0,1019380416.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INSM,Healthcare,Biotechnology,606423000.0,23489464320.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,INVA,Healthcare,Biotechnology,411328000.0,1615673600.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IONS,Healthcare,Biotechnology,943711000.0,12779754496.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IOVA,Healthcare,Biotechnology,263502000.0,1919960448.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IPSC,Healthcare,Biotechnology,109164000.0,430146240.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IRIX,Healthcare,Medical Devices,52675000.0,17928714.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IRMD,Healthcare,Medical Devices,83814000.0,1178467968.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IRTC,Healthcare,Medical Devices,747138000.0,3799223040.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IRWD,Healthcare,Drug Manufacturers - Specialty & Generic,296151000.0,592608256.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ISRG,Healthcare,Medical Instruments & Supplies,10064700000.0,150034006016.0,2,0.25
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,IVVD,Healthcare,Biotechnology,53426000.0,332906432.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,JAZZ,Healthcare,Biotechnology,4267586000.0,14768405504.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,JYNT,Healthcare,Medical Care Facilities,54895592.0,130579424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KIDS,Healthcare,Medical Devices,236348000.0,457449728.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KMDA,Healthcare,Drug Manufacturers - Specialty & Generic,180460000.0,454433856.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KMTS,Healthcare,Medical Instruments & Supplies,59815000.0,1240433792.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KNSA,Healthcare,Drug Manufacturers - Specialty & Generic,677564000.0,3911528704.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KPTI,Healthcare,Biotechnology,146067000.0,206459408.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KROS,Healthcare,Biotechnology,244061000.0,225429024.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KRYS,Healthcare,Biotechnology,389130000.0,9147568128.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,KURA,Healthcare,Biotechnology,67482000.0,885080448.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LAB,Healthcare,Medical Devices,85331000.0,445019648.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LEGN,Healthcare,Biotechnology,1028900000.0,5249006592.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LFCR,Healthcare,Drug Manufacturers - Specialty & Generic,128867000.0,186421744.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LFMD,Healthcare,Health Information Services,194055198.0,221983936.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LFST,Healthcare,Medical Care Facilities,1424285000.0,2982126848.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LGND,Healthcare,Biotechnology,268087000.0,4702835200.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LIVN,Healthcare,Medical Devices,1388053000.0,4012345600.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LKFT,Healthcare,Biotechnology,1112248000.0,1866205056.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LMAT,Healthcare,Medical Instruments & Supplies,249602000.0,2160308992.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LMRI,Healthcare,Medical Devices,1023081000.0,739821632.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LNSR,Healthcare,Medical Devices,58435000.0,72625968.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LNTH,Healthcare,Drug Manufacturers - Specialty & Generic,1541609000.0,6485868032.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LQDA,Healthcare,Drug Manufacturers - Specialty & Generic,158320000.0,5516209664.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,LUNG,Healthcare,Medical Devices,90497000.0,70958504.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MASI,Healthcare,Medical Devices,1526900000.0,9345263616.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MASS,Healthcare,Medical Devices,56197000.0,337675648.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MDGL,Healthcare,Biotechnology,958403000.0,11895798784.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MDLN,Healthcare,Medical Instruments & Supplies,28432000000.0,31118307328.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MDXG,Healthcare,Biotechnology,418630000.0,546630848.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MDXH,Healthcare,Diagnostics & Research,107875000.0,38728848.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MEDP,Healthcare,Diagnostics & Research,2530234000.0,12798167040.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MGNX,Healthcare,Biotechnology,149500000.0,267600752.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MGTX,Healthcare,Biotechnology,81391000.0,926095232.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MIRM,Healthcare,Biotechnology,521312000.0,6073730048.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MLEC,Healthcare,Biotechnology,333611248.0,5228049.0,1,0.125
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MMED,Healthcare,Health Information Services,2715000000.0,3232238336.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MMSI,Healthcare,Medical Instruments & Supplies,1515906000.0,3802996992.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MNKD,Healthcare,Biotechnology,348966000.0,1124578688.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MRNA,Healthcare,Biotechnology,1922000000.0,18875123712.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MRVI,Healthcare,Biotechnology,185743000.0,1711576832.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,MYGN,Healthcare,Diagnostics & Research,824500000.0,398571424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NAGE,Healthcare,Biotechnology,129423000.0,305834208.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NBIX,Healthcare,Drug Manufacturers - Specialty & Generic,2860500000.0,15725011968.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NEO,Healthcare,Diagnostics & Research,727332000.0,1326857984.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NEOG,Healthcare,Medical Devices,894661000.0,2024359296.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NKTR,Healthcare,Biotechnology,55232000.0,2196430080.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NOTV,Healthcare,Diagnostics & Research,513024000.0,9873346.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NPCE,Healthcare,Medical Devices,99986000.0,592890176.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NRC,Healthcare,Health Information Services,137390000.0,443071424.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NRIX,Healthcare,Biotechnology,83980000.0,1827180800.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NSYS,Healthcare,Medical Devices,118365000.0,45718576.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NTLA,Healthcare,Biotechnology,67671000.0,1911400704.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NTRA,Healthcare,Diagnostics & Research,2306113000.0,30639497216.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NUTX,Healthcare,Medical Care Facilities,875257000.0,898565248.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NVAX,Healthcare,Biotechnology,1123479000.0,1697001216.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,NVCR,Healthcare,Medical Devices,655353000.0,1997911296.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OCUL,Healthcare,Biotechnology,51951000.0,2003487104.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OFIX,Healthcare,Medical Devices,822312000.0,383601472.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OGI,Healthcare,Drug Manufacturers - Specialty & Generic,259183000.0,160483520.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OM,Healthcare,Medical Devices,119476000.0,92871576.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OMCL,Healthcare,Health Information Services,1184845000.0,2033816832.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OMDA,Healthcare,Health Information Services,260210000.0,1059372416.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ONC,Healthcare,Biotechnology,5343033000.0,30148026368.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OPCH,Healthcare,Medical Care Facilities,5649519000.0,3388653568.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OPK,Healthcare,Diagnostics & Research,606879000.0,1079781888.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OPRX,Healthcare,Health Information Services,109429000.0,95701888.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,ORGO,Healthcare,Drug Manufacturers - Specialty & Generic,563030000.0,337127296.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,OSUR,Healthcare,Medical Instruments & Supplies,115021000.0,291229376.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,PACB,Healthcare,Medical Devices,160005000.0,456584512.0,0,0.0
healthcare_revenue_50m,Healthcare companies with revenue >= $50M,PAHC,Healthcare,Drug Manufacturers - Specialty & Generic,1296215000.0,1291174912.0,0,0.0
